Model,TBS2102B
2.816e+00,3.4
2.832e+00,3.4
2.848e+00,3.4
2.864e+00,3.4
2.880e+00,3.4
2.896e+00,3.4
2.912e+00,3.4
2.928e+00,3.4
2.944e+00,3.4
2.960e+00,3.4
2.976e+00,3.48
2.992e+00,3.4
3.008e+00,3.4
3.024e+00,3.4
3.040e+00,3.4
3.056e+00,3.48
3.072e+00,3.4
3.088e+00,3.48
3.104e+00,3.48
3.120e+00,3.48
3.136e+00,3.4
3.152e+00,3.48
3.168e+00,3.4
3.184e+00,3.48
3.200e+00,3.48
3.216e+00,3.48
3.232e+00,3.48
3.248e+00,3.56
3.264e+00,3.56
3.280e+00,3.48
3.296e+00,3.56
3.312e+00,3.56
3.328e+00,3.48
3.344e+00,3.48
3.360e+00,3.48
3.376e+00,3.56
3.392e+00,3.48
3.408e+00,3.48
3.424e+00,3.48
3.440e+00,3.48
3.456e+00,3.56
3.472e+00,3.48
3.488e+00,3.48
3.504e+00,3.56
3.520e+00,3.56
3.536e+00,3.56
3.552e+00,3.56
3.568e+00,3.56
3.584e+00,3.56
3.600e+00,3.48
3.616e+00,3.56
3.632e+00,3.56
3.648e+00,3.56
3.664e+00,3.64
3.680e+00,3.56
3.696e+00,3.56
3.712e+00,3.56
3.728e+00,3.56
3.744e+00,3.56
3.760e+00,3.56
3.776e+00,3.56
3.792e+00,3.56
3.808e+00,3.56
3.824e+00,3.56
3.840e+00,3.56
3.856e+00,3.56
3.872e+00,3.64
3.888e+00,3.56
3.904e+00,3.64
3.920e+00,3.56
3.936e+00,3.56
3.952e+00,3.64
3.968e+00,3.64
3.984e+00,3.64
4.000e+00,3.64
4.016e+00,3.64
4.032e+00,3.64
4.048e+00,3.64
4.064e+00,3.72
4.080e+00,3.64
4.096e+00,3.64
4.112e+00,3.72
4.128e+00,3.64
4.144e+00,3.72
4.160e+00,3.64
4.176e+00,3.64
4.192e+00,3.64
4.208e+00,3.64
4.224e+00,3.64
4.240e+00,3.64
4.256e+00,3.64
4.272e+00,3.64
4.288e+00,3.64
4.304e+00,3.64
4.320e+00,3.72
4.336e+00,3.64
4.352e+00,3.72
4.368e+00,3.72
4.384e+00,3.72
4.400e+00,3.72
4.416e+00,3.64
4.432e+00,3.72
4.448e+00,3.72
4.464e+00,3.72
4.480e+00,3.72
4.496e+00,3.72
4.512e+00,3.72
4.528e+00,3.72
4.544e+00,3.72
4.560e+00,3.72
4.576e+00,3.72
4.592e+00,3.72
4.608e+00,3.72
4.624e+00,3.8
4.640e+00,3.72
4.656e+00,3.72
4.672e+00,3.72
4.688e+00,3.72
4.704e+00,3.8
4.720e+00,3.8
4.736e+00,3.72
4.752e+00,3.8
4.768e+00,3.8
4.784e+00,3.72
4.800e+00,3.8
4.816e+00,3.8
4.832e+00,3.8
4.848e+00,3.8
4.864e+00,3.8
4.880e+00,3.8
4.896e+00,3.8
4.912e+00,3.8
4.928e+00,3.8
4.944e+00,3.8
4.960e+00,3.8
4.976e+00,3.8
4.992e+00,3.8
5.008e+00,3.8
5.024e+00,3.8
5.040e+00,3.8
5.056e+00,3.8
5.072e+00,3.8
5.088e+00,3.88
5.104e+00,3.8
5.120e+00,3.88
5.136e+00,3.8
5.152e+00,3.8
5.168e+00,3.8
5.184e+00,3.88
5.200e+00,3.8
5.216e+00,3.88
5.232e+00,3.88
5.248e+00,3.88
5.264e+00,3.88
5.280e+00,3.88
5.296e+00,3.96
5.312e+00,3.88
5.328e+00,3.88
5.344e+00,3.88
5.360e+00,3.88
5.376e+00,3.88
5.392e+00,3.96
5.408e+00,3.88
5.424e+00,3.88
5.440e+00,3.88
5.456e+00,3.88
5.472e+00,3.96
5.488e+00,3.88
5.504e+00,3.88
5.520e+00,3.96
5.536e+00,3.88
5.552e+00,3.88
5.568e+00,3.88
5.584e+00,3.96
5.600e+00,3.96
5.616e+00,3.96
5.632e+00,3.96
5.648e+00,3.88
5.664e+00,3.96
5.680e+00,3.96
5.696e+00,4.04
5.712e+00,3.96
5.728e+00,3.96
5.744e+00,4.04
5.760e+00,4.04
5.776e+00,3.96
5.792e+00,3.96
5.808e+00,3.96
5.824e+00,4.04
5.840e+00,3.96
5.856e+00,3.96
5.872e+00,3.96
5.888e+00,3.96
5.904e+00,3.96
5.920e+00,3.96
5.936e+00,4.04
5.952e+00,3.96
5.968e+00,4.04
5.984e+00,4.04
6.000e+00,4.04
6.016e+00,4.04
6.032e+00,4.04
6.048e+00,4.04
6.064e+00,4.04
6.080e+00,4.04
6.096e+00,4.04
6.112e+00,4.04
6.128e+00,4.04
6.144e+00,4.04
6.160e+00,4.04
6.176e+00,4.04
6.192e+00,4.04
6.208e+00,4.04
6.224e+00,4.04
6.240e+00,4.12
6.256e+00,4.04
6.272e+00,4.04
6.288e+00,4.12
6.304e+00,4.04
6.320e+00,4.04
6.336e+00,4.12
6.352e+00,4.04
6.368e+00,4.12
6.384e+00,4.12
6.400e+00,4.04
6.416e+00,4.04
6.432e+00,4.2
6.448e+00,4.12
6.464e+00,4.12
6.480e+00,4.12
6.496e+00,4.12
6.512e+00,4.12
6.528e+00,4.12
6.544e+00,4.12
6.560e+00,4.12
6.576e+00,4.12
6.592e+00,4.12
6.608e+00,4.12
6.624e+00,4.12
6.640e+00,4.12
6.656e+00,4.12
6.672e+00,4.12
6.688e+00,4.12
6.704e+00,4.12
6.720e+00,4.2
6.736e+00,4.12
6.752e+00,4.12
6.768e+00,4.2
6.784e+00,4.2
6.800e+00,4.2
6.816e+00,4.2
6.832e+00,4.2
6.848e+00,4.2
6.864e+00,4.2
6.880e+00,4.2
6.896e+00,4.28
6.912e+00,4.2
6.928e+00,4.2
6.944e+00,4.2
6.960e+00,4.2
6.976e+00,4.2
6.992e+00,4.28
7.008e+00,4.2
7.024e+00,4.2
7.040e+00,4.2
7.056e+00,4.2
7.072e+00,4.2
7.088e+00,4.2
7.104e+00,4.2
7.120e+00,4.28
7.136e+00,4.2
7.152e+00,4.28
7.168e+00,4.2
7.184e+00,4.28
7.200e+00,4.28
7.216e+00,4.28
7.232e+00,4.2
7.248e+00,4.28
7.264e+00,4.28
7.280e+00,4.28
7.296e+00,4.28
7.312e+00,4.28
7.328e+00,4.28
7.344e+00,4.36
7.360e+00,4.28
7.376e+00,4.28
7.392e+00,4.28
7.408e+00,4.28
7.424e+00,4.28
7.440e+00,4.28
7.456e+00,4.28
7.472e+00,4.36
7.488e+00,4.28
7.504e+00,4.36
7.520e+00,4.28
7.536e+00,4.28
7.552e+00,4.36
7.568e+00,4.28
7.584e+00,4.28
7.600e+00,4.28
7.616e+00,4.28
7.632e+00,4.36
7.648e+00,4.28
7.664e+00,4.36
7.680e+00,4.36
7.696e+00,4.36
7.712e+00,4.36
7.728e+00,4.36
7.744e+00,4.36
7.760e+00,4.36
7.776e+00,4.44
7.792e+00,4.36
7.808e+00,4.36
7.824e+00,4.36
7.840e+00,4.36
7.856e+00,4.36
7.872e+00,4.36
7.888e+00,4.36
7.904e+00,4.36
7.920e+00,4.36
7.936e+00,4.44
7.952e+00,4.36
7.968e+00,4.36
7.984e+00,4.36
8.000e+00,4.36
8.016e+00,4.36
8.032e+00,4.36
8.048e+00,4.44
8.064e+00,4.44
8.080e+00,4.44
8.096e+00,4.44
8.112e+00,4.44
8.128e+00,4.44
8.144e+00,4.44
8.160e+00,4.52
8.176e+00,4.44
8.192e+00,4.44
8.208e+00,4.44
8.224e+00,4.44
8.240e+00,4.44
8.256e+00,4.44
8.272e+00,4.44
8.288e+00,4.44
8.304e+00,4.44
8.320e+00,4.44
8.336e+00,4.44
8.352e+00,4.44
8.368e+00,4.52
8.384e+00,4.44
8.400e+00,4.44
8.416e+00,4.44
8.432e+00,4.52
8.448e+00,4.52
8.464e+00,4.44
8.480e+00,4.52
8.496e+00,4.44
8.512e+00,4.52
8.528e+00,4.52
8.544e+00,4.52
8.560e+00,4.52
8.576e+00,4.52
8.592e+00,4.52
8.608e+00,4.52
8.624e+00,4.52
8.640e+00,4.52
8.656e+00,4.52
8.672e+00,4.52
8.688e+00,4.52
8.704e+00,4.52
8.720e+00,4.52
8.736e+00,4.52
8.752e+00,4.52
8.768e+00,4.52
8.784e+00,4.52
8.800e+00,4.6
8.816e+00,4.6
8.832e+00,4.52
8.848e+00,4.52
8.864e+00,4.6
8.880e+00,4.6
8.896e+00,4.6
8.912e+00,4.6
8.928e+00,4.6
8.944e+00,4.68
8.960e+00,4.6
8.976e+00,4.6
8.992e+00,4.6
9.008e+00,4.6
9.024e+00,4.6
9.040e+00,4.6
9.056e+00,4.6
9.072e+00,4.6
9.088e+00,4.6
9.104e+00,4.6
9.120e+00,4.6
9.136e+00,4.6
9.152e+00,4.6
9.168e+00,4.6
9.184e+00,4.6
9.200e+00,4.6
9.216e+00,4.6
9.232e+00,4.68
9.248e+00,4.68
9.264e+00,4.6
9.280e+00,4.6
9.296e+00,4.68
9.312e+00,4.68
9.328e+00,4.68
9.344e+00,4.6
9.360e+00,4.68
9.376e+00,4.68
9.392e+00,4.68
9.408e+00,4.68
9.424e+00,4.68
9.440e+00,4.68
9.456e+00,4.76
9.472e+00,4.68
9.488e+00,4.68
9.504e+00,4.68
9.520e+00,4.68
9.536e+00,4.68
9.552e+00,4.68
9.568e+00,4.68
9.584e+00,4.68
9.600e+00,4.68
9.616e+00,4.68
9.632e+00,4.68
9.648e+00,4.68
9.664e+00,4.68
9.680e+00,4.68
9.696e+00,4.76
9.712e+00,4.68
9.728e+00,4.68
9.744e+00,4.68
9.760e+00,4.68
9.776e+00,4.76
9.792e+00,4.84
9.808e+00,4.76
9.824e+00,4.76
9.840e+00,4.76
9.856e+00,4.76
9.872e+00,4.84
9.888e+00,4.76
9.904e+00,4.76
9.920e+00,4.76
9.936e+00,4.76
9.952e+00,4.76
9.968e+00,4.76
9.984e+00,4.76
1.000e+01,4.76
1.002e+01,4.76
1.003e+01,4.76
1.005e+01,4.76
1.006e+01,4.76
1.008e+01,4.76
1.010e+01,4.76
1.011e+01,4.76
1.013e+01,4.76
1.014e+01,4.84
1.016e+01,4.84
1.018e+01,4.84
1.019e+01,4.76
1.021e+01,4.84
1.022e+01,4.84
1.024e+01,4.84
1.026e+01,4.84
1.027e+01,4.84
1.029e+01,4.84
1.030e+01,4.84
1.032e+01,4.84
1.034e+01,4.84
1.035e+01,4.84
1.037e+01,4.84
1.038e+01,4.92
1.040e+01,4.84
1.042e+01,4.92
1.043e+01,4.84
1.045e+01,4.84
1.046e+01,4.84
1.048e+01,4.84
1.050e+01,4.84
1.051e+01,4.84
1.053e+01,4.84
1.054e+01,4.84
1.056e+01,4.92
1.058e+01,4.92
1.059e+01,4.84
1.061e+01,4.92
1.062e+01,4.92
1.064e+01,4.92
1.066e+01,4.92
1.067e+01,4.92
1.069e+01,4.92
1.070e+01,4.92
1.072e+01,4.92
1.074e+01,4.92
1.075e+01,4.92
1.077e+01,4.92
1.078e+01,4.92
1.080e+01,4.92
1.082e+01,4.92
1.083e+01,4.92
1.085e+01,5
1.086e+01,5
1.088e+01,5
1.090e+01,5
1.091e+01,4.92
1.093e+01,4.92
1.094e+01,5
1.096e+01,5
1.098e+01,5
1.099e+01,5
1.101e+01,5.08
1.102e+01,4.92
1.104e+01,5.08
1.106e+01,5
1.107e+01,5
1.109e+01,5
1.110e+01,5
1.112e+01,5
1.114e+01,5
1.115e+01,5
1.117e+01,5
1.118e+01,5
1.120e+01,5
1.122e+01,5
1.123e+01,5
1.125e+01,5
1.126e+01,5.08
1.128e+01,5.08
1.130e+01,5
1.131e+01,5.08
1.133e+01,5.08
1.134e+01,5.08
1.136e+01,5.08
1.138e+01,5.08
1.139e+01,5.08
1.141e+01,5.08
1.142e+01,5.16
1.144e+01,5.08
1.146e+01,5.08
1.147e+01,5.08
1.149e+01,5.08
1.150e+01,5.08
1.152e+01,5
1.154e+01,5.08
1.155e+01,5.08
1.157e+01,5.08
1.158e+01,5.08
1.160e+01,5.08
1.162e+01,5.08
1.163e+01,5.08
1.165e+01,5.08
1.166e+01,5.08
1.168e+01,5.08
1.170e+01,5.08
1.171e+01,5.08
1.173e+01,5.08
1.174e+01,5.16
1.176e+01,5.08
1.178e+01,5.16
1.179e+01,5.16
1.181e+01,5.16
1.182e+01,5.16
1.184e+01,5.08
1.186e+01,5.16
1.187e+01,5.16
1.189e+01,5.16
1.190e+01,5.16
1.192e+01,5.16
1.194e+01,5.16
1.195e+01,5.16
1.197e+01,5.16
1.198e+01,5.16
1.200e+01,5.16
1.202e+01,5.16
1.203e+01,5.16
1.205e+01,5.16
1.206e+01,5.16
1.208e+01,5.16
1.210e+01,5.24
1.211e+01,5.16
1.213e+01,5.24
1.214e+01,5.16
1.216e+01,5.16
1.218e+01,5.24
1.219e+01,5.16
1.221e+01,5.24
1.222e+01,5.24
1.224e+01,5.24
1.226e+01,5.24
1.227e+01,5.24
1.229e+01,5.24
1.230e+01,5.24
1.232e+01,5.24
1.234e+01,5.24
1.235e+01,5.24
1.237e+01,5.24
1.238e+01,5.24
1.240e+01,5.24
1.242e+01,5.32
1.243e+01,5.24
1.245e+01,5.24
1.246e+01,5.32
1.248e+01,5.32
1.250e+01,5.24
1.251e+01,5.24
1.253e+01,5.24
1.254e+01,5.24
1.256e+01,5.32
1.258e+01,5.32
1.259e+01,5.32
1.261e+01,5.32
1.262e+01,5.32
1.264e+01,5.32
1.266e+01,5.32
1.267e+01,5.32
1.269e+01,5.32
1.270e+01,5.32
1.272e+01,5.32
1.274e+01,5.32
1.275e+01,5.32
1.277e+01,5.32
1.278e+01,5.32
1.280e+01,5.32
1.282e+01,5.4
1.283e+01,5.32
1.285e+01,5.4
1.286e+01,5.32
1.288e+01,5.4
1.290e+01,5.32
1.291e+01,5.4
1.293e+01,5.4
1.294e+01,5.32
1.296e+01,5.32
1.298e+01,5.32
1.299e+01,5.4
1.301e+01,5.32
1.302e+01,5.4
1.304e+01,5.4
1.306e+01,5.4
1.307e+01,5.4
1.309e+01,5.4
1.310e+01,5.4
1.312e+01,5.4
1.314e+01,5.4
1.315e+01,5.4
1.317e+01,5.4
1.318e+01,5.4
1.320e+01,5.4
1.322e+01,5.4
1.323e+01,5.4
1.325e+01,5.4
1.326e+01,5.4
1.328e+01,5.4
1.330e+01,5.4
1.331e+01,5.48
1.333e+01,5.4
1.334e+01,5.4
1.336e+01,5.4
1.338e+01,5.4
1.339e+01,5.4
1.341e+01,5.48
1.342e+01,5.48
1.344e+01,5.48
1.346e+01,5.48
1.347e+01,5.48
1.349e+01,5.48
1.350e+01,5.48
1.352e+01,5.48
1.354e+01,5.48
1.355e+01,5.48
1.357e+01,5.48
1.358e+01,5.48
1.360e+01,5.48
1.362e+01,5.48
1.363e+01,5.48
1.365e+01,5.48
1.366e+01,5.48
1.368e+01,5.48
1.370e+01,5.48
1.371e+01,5.48
1.373e+01,5.48
1.374e+01,5.48
1.376e+01,5.56
1.378e+01,5.56
1.379e+01,5.56
1.381e+01,5.56
1.382e+01,5.56
1.384e+01,5.48
1.386e+01,5.56
1.387e+01,5.48
1.389e+01,5.48
1.390e+01,5.56
1.392e+01,5.56
1.394e+01,5.56
1.395e+01,5.56
1.397e+01,5.56
1.398e+01,5.56
1.400e+01,5.64
1.402e+01,5.56
1.403e+01,5.56
1.405e+01,5.56
1.406e+01,5.56
1.408e+01,5.56
1.410e+01,5.56
1.411e+01,5.56
1.413e+01,5.56
1.414e+01,5.56
1.416e+01,5.56
1.418e+01,5.64
1.419e+01,5.56
1.421e+01,5.56
1.422e+01,5.64
1.424e+01,5.64
1.426e+01,5.64
1.427e+01,5.56
1.429e+01,5.64
1.430e+01,5.64
1.432e+01,5.64
1.434e+01,5.64
1.435e+01,5.64
1.437e+01,5.64
1.438e+01,5.64
1.440e+01,5.72
1.442e+01,5.64
1.443e+01,5.64
1.445e+01,5.64
1.446e+01,5.64
1.448e+01,5.64
1.450e+01,5.64
1.451e+01,5.64
1.453e+01,5.72
1.454e+01,5.64
1.456e+01,5.72
1.458e+01,5.64
1.459e+01,5.64
1.461e+01,5.64
1.462e+01,5.64
1.464e+01,5.64
1.466e+01,5.72
1.467e+01,5.72
1.469e+01,5.72
1.470e+01,5.72
1.472e+01,5.72
1.474e+01,5.72
1.475e+01,5.72
1.477e+01,5.72
1.478e+01,5.72
1.480e+01,5.8
1.482e+01,5.72
1.483e+01,5.72
1.485e+01,5.8
1.486e+01,5.72
1.488e+01,5.72
1.490e+01,5.72
1.491e+01,5.72
1.493e+01,5.72
1.494e+01,5.8
1.496e+01,5.72
1.498e+01,5.72
1.499e+01,5.72
1.501e+01,5.72
1.502e+01,5.8
1.504e+01,5.8
1.506e+01,5.8
1.507e+01,5.8
1.509e+01,5.8
1.510e+01,5.8
1.512e+01,5.8
1.514e+01,5.8
1.515e+01,5.8
1.517e+01,5.8
1.518e+01,5.8
1.520e+01,5.8
1.522e+01,5.8
1.523e+01,5.8
1.525e+01,5.8
1.526e+01,5.8
1.528e+01,5.8
1.530e+01,5.8
1.531e+01,5.8
1.533e+01,5.88
1.534e+01,5.88
1.536e+01,5.8
1.538e+01,5.8
1.539e+01,5.88
1.541e+01,5.8
1.542e+01,5.88
1.544e+01,5.88
1.546e+01,5.8
1.547e+01,5.88
1.549e+01,5.88
1.550e+01,5.88
1.552e+01,5.88
1.554e+01,5.88
1.555e+01,5.88
1.557e+01,5.88
1.558e+01,5.88
1.560e+01,5.88
1.562e+01,5.88
1.563e+01,5.88
1.565e+01,5.88
1.566e+01,5.88
1.568e+01,5.88
1.570e+01,5.96
1.571e+01,5.88
1.573e+01,5.96
1.574e+01,5.88
1.576e+01,5.88
1.578e+01,5.88
1.579e+01,5.88
1.581e+01,5.88
1.582e+01,5.96
1.584e+01,5.96
1.586e+01,5.88
1.587e+01,5.96
1.589e+01,5.96
1.590e+01,5.96
1.592e+01,5.96
1.594e+01,5.96
1.595e+01,5.88
1.597e+01,5.96
1.598e+01,5.96

